date,hour,USD_per_MWh,wind Hatchet MWh
1/19/2018,450,36.34162,0.971703
1/19/2018,451,40.49126,0.795661
1/19/2018,452,36.03703,7.85043
1/19/2018,453,35.7415,0.998033
1/19/2018,454,34.56672,6.43292
1/19/2018,455,33.72998,3.55806
1/19/2018,456,28.67653,3.86193
1/20/2018,457,27.76876,8.3999
1/20/2018,458,25.74072,5.55046
1/20/2018,459,25.2179,6.135
1/20/2018,460,25.22594,4.88413
1/20/2018,461,26.09271,3.66731
1/20/2018,462,28.26986,6.09349
1/20/2018,463,32.64909,3.69705
1/20/2018,464,32.76213,4.52151
1/20/2018,465,25.63081,2.51325
1/20/2018,466,19.70339,2.67719
1/20/2018,467,11.2096,3.53119
1/20/2018,468,13.28672,1.74001
1/20/2018,469,10.30093,2.09185
1/20/2018,470,10.7137,1.2539
1/20/2018,471,13.90106,0.401786
1/20/2018,472,19.93968,1.19169
1/20/2018,473,30.26539,2.777
1/20/2018,474,35.70387,4.32875
1/20/2018,475,41.72496,7.457
1/20/2018,476,37.49915,2.22367
1/20/2018,477,35.72896,3.42905
1/20/2018,478,35.78117,4.56025
1/20/2018,479,32.57013,4.55774
1/20/2018,480,31.60337,5.30478
1/21/2018,481,33.14083,5.98077
1/21/2018,482,31.39001,3.12709
1/21/2018,483,30.29571,2.12303
1/21/2018,484,30.57284,2.69756
1/21/2018,485,31.0711,1.87388
1/21/2018,486,34.71104,2.87979
1/21/2018,487,36.60325,1.26744
1/21/2018,488,34.9944,0.89916
1/21/2018,489,30.03626,3.07657
1/21/2018,490,27.35224,1.25211
1/21/2018,491,22.03387,4.63213
1/21/2018,492,20.90451,2.98636
1/21/2018,493,18.00184,3.1875
1/21/2018,494,18.91445,1.81468
1/21/2018,495,21.01088,1.90802
1/21/2018,496,27.99929,4.1984
1/21/2018,497,34.62452,0.100717
1/21/2018,498,45.57598,0.087162
1/21/2018,499,52.20692,0.0671649
1/21/2018,500,41.97998,0.967001
1/21/2018,501,39.66314,0.554996
1/21/2018,502,37.87303,0.163875
1/21/2018,503,33.50124,0.243849
1/21/2018,504,30.43596,0.228654
1/22/2018,505,28.90239,0.823267
1/22/2018,506,28.1712,1.03609
1/22/2018,507,26.46775,0.74839
1/22/2018,508,27.20712,1.2394
1/22/2018,509,28.21204,0.717613
1/22/2018,510,32.13084,0.76936
1/22/2018,511,41.06635,0.748215
1/22/2018,512,44.74475,0.936488
1/22/2018,513,33.26542,1.29181
